incident_id,date,state,city_or_county,address,n_killed,n_injured,congressional_district,gun_stolen,gun_type,incident_characteristics,latitude,location_description,longitude,n_guns_involved,notes,participant_age,participant_age_group,participant_gender,participant_status,participant_type,state_house_district,state_senate_district
482942,3/17/2013,Florida,Belle Glade,Northwest 16th Street and Northwest Avenue L,0,5,20,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment||Gang involvement",26.6968,Club 21,-80.6837,,,,,,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim,81,25
483737,3/21/2013,Illinois,Chicago,West 87th Street and Ashland Avenue,0,7,1,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment||Gang involvement",41.7358,Mr. G's Supper Club and Entertainment Center,-87.6631,,,0::19||1::21||2::23||3::20||4::26||5::21||6::36,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+||7::Adult 18+||8::Adult 18+||9::Adult 18+,0::Female||1::Male||2::Male||3::Male||4::Male||5::Male||6::Male||7::Male||8::Male||9::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||5::Injured||6::Injured||7::Unharmed||8::Unharmed||9::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Victim||7::Subject-Suspect||8::Subject-Suspect||9::Subject-Suspect,35,18
483765,3/21/2013,Missouri,Kansas City,4900 block of Brookside Blvd,1,3,5,0::Unknown,0::Handgun,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Home Invasion - Resident injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Drug involvement||Armed robbery with injury/death and/or evidence of DGU found",39.0383,,-94.5849,1,"39.038296, -94.585120",0::23||4::21||5::20,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Male||1::Male||2::Female||3::Female||4::Male||5::Male,"0::Killed||1::Injured||2::Injured||3::Injured||4::Unharmed, Arrested||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect,25,7
483788,3/22/2013,New York,Brooklyn,2703 W. 33rd Street,1,3,8,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Home Invasion - Resident injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",40.5803,Gravesend Houses,-74.0005,,"Brown later released, charges dropped. 3rd time he has been arrested and charged for crime he didn't commit.",0::62||1::24||3::40||4::29,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Female||1::Male||2::Male||3::Male||4::Male,"0::Injured||1::Injured||2::Killed||3::Injured||4::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,46,23
483835,3/30/2013,California,Merced (county),9200 block of Westside Boulevard,3,2,16,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",37.3603,,-120.654,,"Hernandez killed in incident allegedly by Ethan Morse and Jacob Tellez, but the latter two were found innocent after prelim hearing.",0::18||1::19||2::16||3::16||4::21||5::19||6::20,0::Adult 18+||1::Adult 18+||2::Teen 12-17||3::Teen 12-17||4::Adult 18+||5::Adult 18+||6::Adult 18+,0::Male||1::Male||2::Female||3::Male||4::Male||5::Male||6::Male,"0::Killed||1::Killed||2::Killed||3::Injured||4::Injured||5::Unharmed, Arrested||6::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect||6::Subject-Suspect,21,12
483817,3/31/2013,Washington,Auburn,2802 Auburn Way North,3,2,8,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment",47.3149,Sports Page Tavern,-122.224,,"""Five shooters in all"" involved in incident, but it seems that only one person has been charged for those victims",0::23||1::21||2::25||4::29,0::Adult 18+||1::Adult 18+||2::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,"0::Killed||1::Killed||2::Killed||3::Injured||4::Injured, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,47,47
483861,4/6/2013,South Carolina,Greenwood,Tabor Street,1,4,3,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",34.1868,,-82.1638,,"Jason Aiken (26, M) arrested, but charges later dropped. Charges against White still pending.",4::15||5::17,4::Teen 12-17||5::Teen 12-17,4::Male||5::Male,"0::Injured||1::Injured||2::Injured||3::Injured||4::Killed||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,12,10
483872,4/7/2013,New York,New York (Manhattan),900 Garden Way,1,3,16,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",40.9018,,-73.8511,,,0::22||1::23||2::23||3::22||4::43,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Female||2::Female||3::Male||4::Male,"0::Killed||1::Injured||2::Injured||3::Injured||4::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,81,36
483878,4/7/2013,California,Long Beach,300 block of East Home Street,1,3,47,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",33.8479,,-118.19,,,0::23,0::Adult 18+,0::Male||1::Male||2::Male||3::Male,0::Killed||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim,63,33
484268,4/9/2013,Pennsylvania,Philadelphia,Somerset Street and Lee Street,1,3,1,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",39.9924,,-75.13,,,0::21||1::18||2::22||3::33,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Female||1::Male||2::Male||3::Male||4::Male,"0::Killed||1::Injured||2::Injured||3::Injured||4::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,,
484279,4/10/2013,California,Vallejo,1800 block of Mini Drive,0,4,5,,,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",38.1519,,-122.261,,,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Female,0::Injured||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim,14,3
484307,4/14/2013,Arizona,Phoenix,12400 North 25th Avenue,2,4,6,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",33.5985,,-112.113,,,0::18||1::16||2::16||3::17||4::18||5::21||6::22,0::Adult 18+||1::Teen 12-17||2::Teen 12-17||3::Teen 12-17||4::Adult 18+||5::Adult 18+||6::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male||6::Male,"0::Killed||1::Killed||2::Injured||3::Injured||4::Injured||5::Injured||6::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Subject-Suspect,28,28
484287,4/14/2013,Kentucky,Lexington,750 East New Circle Rd,1,4,6,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",38.0485,Eastland bowling alley,-84.453,,,0::22||2::20||3::24||4::23||5::22,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male,"0::Killed||1::Injured||2::Injured||3::Injured||4::Injured||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,,
484317,4/18/2013,Ohio,Akron,Kimlyn Circle,4,0,13,0::Unknown,0::Handgun,"Shot - Dead (murder, accidental, suicide)||Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Drug involvement||Armed robbery with injury/death and/or evidence of DGU found",41.1102,,-81.4771,1,,0::19||1::19||2::23||3::24||4::22,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Female||1::Female||2::Female||3::Male||4::Male,"0::Killed||1::Killed||2::Killed||3::Killed||4::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,34,28
484333,4/21/2013,Washington,Federal Way,33300 block of 18th Lane South,5,0,9,0::Not-stolen||1::Unknown,0::40 SW||1::Shotgun,"Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Domestic Violence||Concealed Carry License - Perpetrator",47.303,Pinewood Village Apartments,-122.31,2,,0::62||1::25||2::46||3::23||4::28,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Female||2::Male||3::Male||4::Male,0::Killed||1::Killed||2::Killed||3::Killed||4::Killed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,30,30
484351,4/22/2013,Illinois,Chicago (Englewood),5700 block of South Lowe Avenue,0,4,7,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",41.7906,,-87.6418,,,0::19||1::30||2::32||3::34,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,6,3
485746,4/22/2013,Louisiana,Harvey,2300 block of Lapalco Boulevard,0,5,2,0::Unknown||1::Unknown||2::Unknown,0::7.62 [AK-47]||1::40 SW||2::9mm,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant",29.8736,,-90.0568,3,1yo girl paralyzed. Williams leader of the Harvey Hustlers gang alleged to have orchestrated botched hit on rival gang member.,0::2||1::1||2::3||3::67||4::63||5::19||6::18||7::21||8::20,0::Child 0-11||1::Child 0-11||2::Child 0-11||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+||7::Adult 18+||8::Adult 18+||9::Adult 18+,0::Male||1::Female||2::Female||3::Female||4::Female||5::Male||6::Male||7::Male||8::Male||9::Male,"0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||5::Unharmed, Arrested||6::Unharmed, Arrested||7::Unharmed, Arrested||8::Unharmed, Arrested||9::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect||6::Subject-Suspect||7::Subject-Suspect||8::Subject-Suspect||9::Subject-Suspect,87,7
485811,4/24/2013,Illinois,Manchester,East Street,6,1,18,0::Unknown||1::Unknown,0::Unknown||1::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Domestic Violence||Possession (gun(s) found during commission of other crimes)",39.5417,,-90.3301,2,Shotgun was murder weapon. Custody dispute over 3yo child not present. Brittney was five months pregnant.,0::64||1::22||2::29||3::5||4::1,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Child 0-11||4::Child 0-11,0::Female||1::Female||2::Male||3::Male||4::Male||5::Female||6::Male,0::Killed||1::Killed||2::Killed||3::Killed||4::Killed||5::Injured||6::Killed,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Subject-Suspect,100,50
489185,4/25/2013,Ohio,Oberlin,500 block of West College Street,0,4,4,0::Unknown,0::9mm,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",41.2927,,-82.2347,1,"ms; 4 inj. Sean Woodings, 25, had been charged with four counts of felonious assault but was not indicted, claiming self-defense.",0::17||1::22||2::23||3::26,0::Teen 12-17||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,0::Injured||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim,56,13
485821,4/27/2013,Florida,Williston,County Road 318,1,3,3,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant",29.4035,,-82.3647,,Incident took place at annual crab festival. Perp pleads guilty; sentenced on 9/25/15.,0::36||5::19,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Male||1::Male||2::Male||3::Female||4::Female||5::Male,"0::Killed||1::Injured||2::Injured||3::Injured||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,20,5
485874,4/28/2013,North Carolina,Charlotte,William Reynolds Drive,0,5,12,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",35.2479,,-80.726,,5 wounded at house party. No arrest made.,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim,99,40
485885,4/28/2013,Pennsylvania,Chester,Rose and Upland Street,1,3,1,0::Unknown||1::Unknown,0::Unknown||1::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",39.8564,,-75.3587,2,17yo shot dead. Several men inside the vehicle pointed weapons out of the window and opened fire.,0::17||1::16||2::18||3::40,0::Teen 12-17||1::Teen 12-17||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+,0::Male||1::Male||3::Male||4::Male||5::Male||6::Male,0::Killed||1::Injured||2::Injured||3::Injured||4::Unharmed||5::Unharmed||6::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect||6::Subject-Suspect,,
485979,4/28/2013,Tennessee,Jackson,438 East Main Street,2,2,8,0::Unknown||1::Unknown,0::9mm||1::45 Auto,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant",35.6141,Wolfe Enterprises,-88.815,2,2killed; 2 inj. Parking lot of nightclub. Both perps found guilty and sentenced.,0::31||1::31||2::32||3::22||5::31||6::27,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||5::Adult 18+||6::Adult 18+,0::Male||1::Male||2::Male||3::Male||5::Male||6::Male,"0::Killed||1::Killed||2::Injured||3::Injured||5::Unharmed, Arrested||6::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect||6::Subject-Suspect,80,27
984353,5/2/2013,Maryland,Baltimore,600 block of Cokesbury Ave,1,0,7,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Gang involvement||Drug involvement",39.3167,,-76.6085,1,Black Guerilla Family gang,0::22||1::25,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,43,43
486005,5/2/2013,New Jersey,Newark,804 S. 16th St,0,5,10,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",40.7268,,-74.2116,,5 Mourners at a vigil wounded. Minor injuries. Man exits car shoots and drives away.,0::10||1::22||2::25||3::46||4::48,0::Child 0-11||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Female||1::Female||2::Male||3::Female||4::Male||5::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||5::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,28,28
486027,5/4/2013,North Carolina,Smithfield,150 South Equity Drive,0,4,7,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment",35.5076,N&N Sports Bar & Grill,-78.3221,1,4 inj . Bar argument. Woman gets gun from car and shoots 4 patrons. All minor inj.,4::29,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Female||2::Male||3::Female,"0::Injured||1::Injured||2::Injured||3::Injured||4::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,28,11
486056,5/5/2013,California,Palo Alto,Bay Road and University Avenue,0,5,14,,,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement",37.4717,,-122.14,,Woman and child bystanders. Child wasn't hit by gunfire. All non life-threatening.,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Female||1::Male||2::Male||3::Male||4::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim,24,13
486068,5/6/2013,Pennsylvania,Johnstown,Horner and Messenger streets,0,4,12,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",40.3091,,-78.9124,,4 men inj. It’s not clear if they were shooting at each other or were targeted by another person. non life-threatening inj.,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,0::Injured||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim,,
486109,5/10/2013,California,Los Angeles,1600 block of West 205th Street,3,1,43,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Drug involvement",33.8447,,-118.307,,3 killed; 1 inj. 2 cars seen leaving the scene. 4th vi critical.,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male,0::Killed||1::Killed||2::Killed||3::Injured||4::Unharmed||5::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect,64,35
486142,5/11/2013,Indiana,Columbus,E Main Cross St,5,0,6,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Drug involvement",39.1149,,-85.8929,1,"mm; ms 4 killed. Drug activity. Perp guilty/sentenced.;
39.115044, -85.892496",0::41||1::41||2::53||3::39||4::55,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Female||3::Male||4::Male,"0::Killed||1::Killed||2::Killed||3::Killed||4::Killed, Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,59,44
486121,5/11/2013,Pennsylvania,Philadelphia,21st Street and Medary Avenue,0,4,2,,,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",40.0505,,-75.1554,,MS 4 injured. All stable cond.,0::15||1::16||2::17||3::20,0::Teen 12-17||1::Teen 12-17||2::Teen 12-17||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,,
486244,5/11/2013,New Jersey,Jersey City,Fremont Street,0,4,10,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",40.7207,,-74.0593,1,non-life threatening injuries,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,0::Injured||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim,31,31
486153,5/12/2013,Arizona,Apache Junction,3600 block of East Apache Trail,0,5,4,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Bar/club incident - in or around establishment||Gang involvement||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant",33.4473,Loose Cannons Motorcycle Club,-111.503,,ms; 4 inj. 1 crit; 1 stable.,4::47,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Female||1::Male||2::Male||3::Male||4::Male,"0::Injured||1::Injured||2::Injured||3::Injured||4::Injured, Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,16,16
486209,5/12/2013,Louisiana,New Orleans,Frenchmen Street,0,19,2,0::Unknown,0::7.62 [AK-47],"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Gang involvement||Drug involvement",29.9861,,-90.0595,1,ms; 19 inj. Rival gang members retaliation effort. Akein and Shawn Scott were shooters. Stanley Scott ordered hit. 3 brothers sentenced.,17::10||18::10||19::19||20::23,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+||6::Adult 18+||7::Adult 18+||8::Adult 18+||9::Adult 18+||10::Adult 18+||11::Teen 12-17||12::Adult 18+||13::Adult 18+||14::Adult 18+||15::Adult 18+||16::Adult 18+||17::Child 0-11||18::Child 0-11||19::Adult 18+||20::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male||6::Male||7::Male||8::Male||9::Male||10::Female||11::Female||12::Female||13::Female||14::Female||15::Female||16::Female||17::Male||18::Female||19::Male||20::Male||21::Male,"0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||5::Injured||6::Injured||7::Injured||8::Injured||9::Injured||10::Injured||11::Injured||12::Injured||13::Injured||14::Injured||15::Injured||16::Injured||17::Injured||18::Injured||19::Unharmed, Arrested||20::Unharmed, Arrested||21::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Victim||7::Victim||8::Victim||9::Victim||10::Victim||11::Victim||12::Victim||13::Victim||14::Victim||15::Victim||16::Victim||17::Victim||18::Victim||19::Subject-Suspect||20::Subject-Suspect||21::Subject-Suspect,97,4
486316,5/13/2013,Ohio,Cincinnati,Kings Run Road,0,4,1,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",39.1788,,-84.5124,1,ms. 2vics found on 100 block of Craft Street. Shooting occurred at a market on Kings Run Road. 1 shooter. Winton Hills.,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,33,9
1007785,5/14/2013,New Jersey,Delanco,Delaware Ave,0,2,3,0::Unknown,0::Unknown,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - Officer shot||Officer Involved Shooting - subject/suspect/perpetrator shot,40.0521,,-74.9578,1,scuffle during arrest led to suspect being shot 4 times and officer being shot once with his own gun,1::22,1::Adult 18+,0::Male||1::Male,0::Injured||1::Injured,0::Victim||1::Subject-Suspect,7,7
486327,5/15/2013,Michigan,Detroit,9000 block of Carlin,1,4,13,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",42.3613,,-83.1787,,"ms 1 dead, 4 wounded. 2 families arguing leads to gunfire.",0::60||1::58||2::15||3::24||4::32||5::24,0::Adult 18+||1::Adult 18+||2::Teen 12-17||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Female||1::Male||2::Female||3::Female||4::Female||5::Male,0::Killed||1::Injured||2::Injured||3::Injured||4::Injured||5::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Subject-Suspect,11,3
486334,5/16/2013,Pennsylvania,Philadelphia,2600 block of Daggett Street,0,4,1,0::Unknown,0::44 Mag,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",39.9204,,-75.2296,1,ms Argument lead to shooting. Possibly 2 shooters. 4 injured. 3 critical; 1 stable.,0::41||1::21||2::26,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Male||1::Male||2::Female||3::Male||4::Male||5::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Unharmed||5::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect||5::Subject-Suspect,,
873575,5/18/2013,New York,Jamaica,Sutphin Blvd and Rockaway Blvd,1,0,5,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Gang involvement||Possession of gun by felon or prohibited person",40.673,,-73.7881,1,"Girl shot dead while riding MTA Q6 Bus; vic was unintended target of gang related shooting;
40.673074, -73.787983 ;",0::14||1::15||2::21,0::Teen 12-17||1::Teen 12-17||2::Adult 18+,0::Female||1::Male||2::Male,0::Killed||1::Arrested||2::Arrested,0::Victim||1::Subject-Suspect||2::Subject-Suspect,32,10
